date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:18:22	234/234	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2014:18:22%20GMT	https://preview.colorlib.com/robots.txt		(from )
21:18:22	18310/18310	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:32:31%20GMT	https://preview.colorlib.com/theme/startup2/	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/index.html	(from )
21:18:23	187832/187832	---M-Z	200	added ('OK')	text/css	etag:%222ddb8-59b5ddf4a3700-gzip%22	https://preview.colorlib.com/theme/startup2/css/bootstrap.min.css	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/css/bootstrap.min.css	(from https://preview.colorlib.com/theme/startup2/)
21:18:23	2936/2936	---M-Z	200	added ('OK')	text/css	etag:%22b78-59b5ddf968240-gzip%22	https://preview.colorlib.com/theme/startup2/css/owl.carousel.min.css	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/css/owl.carousel.min.css	(from https://preview.colorlib.com/theme/startup2/)
21:18:23	5236/5236	---MCZ	200	added ('OK')	text/css	etag:W/%221b27-59b5ddf874000-gzip%22	https://preview.colorlib.com/theme/startup2/css/magnific-popup.css	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/css/magnific-popup.css	(from https://preview.colorlib.com/theme/startup2/)
21:18:23	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%227918-59b5ddf68bb80-gzip%22	https://preview.colorlib.com/theme/startup2/css/font-awesome.min.css	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/css/font-awesome.min.css	(from https://preview.colorlib.com/theme/startup2/)
21:18:23	13851/13851	---MCZ	200	added ('OK')	text/css	etag:W/%224048-59b5de0015200-gzip%22	https://preview.colorlib.com/theme/startup2/css/themify-icons.css	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/css/themify-icons.css	(from https://preview.colorlib.com/theme/startup2/)
21:18:23	2755/2755	---MCZ	200	added ('OK')	text/css	etag:W/%22e37-59b5ddf874000-gzip%22	https://preview.colorlib.com/theme/startup2/css/nice-select.css	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/css/nice-select.css	(from https://preview.colorlib.com/theme/startup2/)
21:18:24	977/977	---MCZ	200	added ('OK')	text/css	etag:W/%22508-59b5ddf4a3700-gzip%22	https://preview.colorlib.com/theme/startup2/css/flaticon.css	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/css/flaticon.css	(from https://preview.colorlib.com/theme/startup2/)
21:18:24	44935/44935	---MCZ	200	added ('OK')	text/css	etag:W/%22eb42-59b5ddf68bb80-gzip%22	https://preview.colorlib.com/theme/startup2/css/gijgo.css	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/css/gijgo.css	(from https://preview.colorlib.com/theme/startup2/)
21:18:24	68701/68701	---M-Z	200	added ('OK')	text/css	etag:%2210c5d-59b5ddf2bb280-gzip%22	https://preview.colorlib.com/theme/startup2/css/animate.min.css	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/css/animate.min.css	(from https://preview.colorlib.com/theme/startup2/)
21:18:24	1330/1330	---MCZ	200	added ('OK')	text/css	etag:W/%226f0-59b5ddfa5c480-gzip%22	https://preview.colorlib.com/theme/startup2/css/slick.css	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/css/slick.css	(from https://preview.colorlib.com/theme/startup2/)
21:18:25	3690/3690	---MCZ	200	added ('OK')	text/css	etag:W/%221591-59b5ddfb506c0-gzip%22	https://preview.colorlib.com/theme/startup2/css/slicknav.css	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/css/slicknav.css	(from https://preview.colorlib.com/theme/startup2/)
21:18:25	87554/87554	---MCZ	200	added ('OK')	text/css	etag:W/%222c28c-59b5ddfc44900-gzip%22	https://preview.colorlib.com/theme/startup2/css/style.css	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/css/style.css	(from https://preview.colorlib.com/theme/startup2/)
21:18:25	18310/18310	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:32:31%20GMT	https://preview.colorlib.com/theme/startup2/index.html	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/index-2.html	(from https://preview.colorlib.com/theme/startup2/)
21:18:25	1156/1156	---M--	200	added ('OK')	image/png	etag:%2285c-59b5de2ed0040%22	https://preview.colorlib.com/theme/startup2/img/logo.png	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/img/logo.png	(from https://preview.colorlib.com/theme/startup2/)
21:18:26	12073/12073	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:32:35%20GMT	https://preview.colorlib.com/theme/startup2/service.html	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/service.html	(from https://preview.colorlib.com/theme/startup2/)
21:18:26	283/283	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2014:18:26%20GMT	https://preview.colorlib.com/theme/startup2/Portfolio.html	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/Portfolio.html	(from https://preview.colorlib.com/theme/startup2/)
21:18:27	12134/12134	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:32:33%20GMT	https://preview.colorlib.com/theme/startup2/portfolio_details.html	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/portfolio_details.html	(from https://preview.colorlib.com/theme/startup2/)
21:18:27	15340/15340	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:32:27%20GMT	https://preview.colorlib.com/theme/startup2/about.html	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/about.html	(from https://preview.colorlib.com/theme/startup2/)
21:18:27	29781/29781	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:32:32%20GMT	https://preview.colorlib.com/theme/startup2/elements.html	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/elements.html	(from https://preview.colorlib.com/theme/startup2/)
21:18:28	13839/13839	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:32:28%20GMT	https://preview.colorlib.com/theme/startup2/blog.html	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/blog.html	(from https://preview.colorlib.com/theme/startup2/)
21:18:29	16801/16801	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:32:35%20GMT	https://preview.colorlib.com/theme/startup2/single-blog.html	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/single-blog.html	(from https://preview.colorlib.com/theme/startup2/)
21:18:30	9415/9415	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:32:29%20GMT	https://preview.colorlib.com/theme/startup2/contact.html	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/contact.html	(from https://preview.colorlib.com/theme/startup2/)
21:18:30	11920/11920	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:32:33%20GMT	https://preview.colorlib.com/theme/startup2/portfolio.html	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/portfolio-2.html	(from https://preview.colorlib.com/theme/startup2/)
21:18:30	3875/3875	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f23-59b5df721bb00%22	https://preview.colorlib.com/theme/startup2/img/svg_icon/1.svg	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/img/svg_icon/1.svg	(from https://preview.colorlib.com/theme/startup2/)
21:18:30	3479/3479	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d97-59b5df721bb00%22	https://preview.colorlib.com/theme/startup2/img/svg_icon/2.svg	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/img/svg_icon/2.svg	(from https://preview.colorlib.com/theme/startup2/)
21:18:30	1882/1882	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2275a-59b5df730fd40%22	https://preview.colorlib.com/theme/startup2/img/svg_icon/3.svg	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/img/svg_icon/3.svg	(from https://preview.colorlib.com/theme/startup2/)
21:18:31	375273/375273	---M--	200	added ('OK')	image/png	etag:%226c651-59b5df3da7f40%22	https://preview.colorlib.com/theme/startup2/img/portfolio/1.png	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/img/portfolio/1.png	(from https://preview.colorlib.com/theme/startup2/)
21:18:31	228576/228576	---M--	200	added ('OK')	image/png	etag:%2240c24-59b5df3cb3d00%22	https://preview.colorlib.com/theme/startup2/img/portfolio/2.png	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/img/portfolio/2.png	(from https://preview.colorlib.com/theme/startup2/)
21:18:31	150412/150412	---M--	200	added ('OK')	image/png	etag:%222a0e5-59b5df426ca80%22	https://preview.colorlib.com/theme/startup2/img/portfolio/3.png	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/img/portfolio/3.png	(from https://preview.colorlib.com/theme/startup2/)
21:18:31	238179/238179	---M--	200	added ('OK')	image/png	etag:%223dd4e-59b5df4084600%22	https://preview.colorlib.com/theme/startup2/img/portfolio/4.png	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/img/portfolio/4.png	(from https://preview.colorlib.com/theme/startup2/)
21:18:32	171898/171898	---M--	200	added ('OK')	image/png	etag:%2232146-59b5df426ca80%22	https://preview.colorlib.com/theme/startup2/img/portfolio/5.png	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/img/portfolio/5.png	(from https://preview.colorlib.com/theme/startup2/)
21:18:32	104437/104437	---M--	200	added ('OK')	image/png	etag:%222033a-59b5df7e81840%22	https://preview.colorlib.com/theme/startup2/img/team/1.png	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/img/team/1.png	(from https://preview.colorlib.com/theme/startup2/)
21:18:33	273402/273402	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2014:18:32%20GMT	https://www.youtube.com/watch?v=D7tF-cY2M9o	C:/xampp/htdocs/TDS3/TDS3/www.youtube.com/watch87d3.html	(from https://preview.colorlib.com/theme/startup2/)
21:18:33	93138/93138	---M--	200	added ('OK')	image/png	etag:%221b948-59b5df7ba5180%22	https://preview.colorlib.com/theme/startup2/img/team/2.png	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/img/team/2.png	(from https://preview.colorlib.com/theme/startup2/)
21:18:33	89011/89011	---M--	200	added ('OK')	image/png	etag:%221b0b2-59b5df7e81840%22	https://preview.colorlib.com/theme/startup2/img/team/3.png	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/img/team/3.png	(from https://preview.colorlib.com/theme/startup2/)
21:18:33	80435/80435	---M--	200	added ('OK')	image/png	etag:%2219796-59b5df8069cc0%22	https://preview.colorlib.com/theme/startup2/img/team/4.png	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/img/team/4.png	(from https://preview.colorlib.com/theme/startup2/)
21:18:33	427/427	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221ab-59b5df880aec0%22	https://preview.colorlib.com/theme/startup2/img/testmonial/quote.svg	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/img/testmonial/quote.svg	(from https://preview.colorlib.com/theme/startup2/)
21:18:34	3288/3288	---M--	200	added ('OK')	image/png	etag:%22cf7-59b5df89f3340%22	https://preview.colorlib.com/theme/startup2/img/testmonial/thumb.png	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/img/testmonial/thumb.png	(from https://preview.colorlib.com/theme/startup2/)
21:18:34	8636/8636	---M-Z	200	added ('OK')	application/javascript	etag:%2221bc-59b5dfa0d6940-gzip%22	https://preview.colorlib.com/theme/startup2/js/vendor/modernizr-3.5.0.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/vendor/modernizr-3.5.0.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:34	97163/97163	---M-Z	200	added ('OK')	application/javascript	etag:%2217b8b-59b5dfa1cab80-gzip%22	https://preview.colorlib.com/theme/startup2/js/vendor/jquery-1.12.4.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/vendor/jquery-1.12.4.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:34	19188/19188	---M-Z	200	added ('OK')	application/javascript	etag:%224af4-59b5de479bac0-gzip%22	https://preview.colorlib.com/theme/startup2/js/popper.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/popper.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:34	48944/48944	---M-Z	200	added ('OK')	application/javascript	etag:%22bf30-59b5de38596c0-gzip%22	https://preview.colorlib.com/theme/startup2/js/bootstrap.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/bootstrap.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:35	42766/42766	---M-Z	200	added ('OK')	application/javascript	etag:%22a70e-59b5de46a7880-gzip%22	https://preview.colorlib.com/theme/startup2/js/owl.carousel.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/owl.carousel.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:35	35503/35503	---M-Z	200	added ('OK')	application/javascript	etag:%228aaf-59b5de3d1e200-gzip%22	https://preview.colorlib.com/theme/startup2/js/isotope.pkgd.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/isotope.pkgd.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:35	49066/49066	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2014:18:35%20GMT	https://colorlib.com/	C:/xampp/htdocs/TDS3/TDS3/colorlib.com/index.html	(from https://preview.colorlib.com/theme/startup2/)
21:18:35	666/666	---MCZ	200	added ('OK')	application/javascript	etag:W/%224e2-59b5de38596c0-gzip%22	https://preview.colorlib.com/theme/startup2/js/ajax-form.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/ajax-form.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:35	8044/8044	---M-Z	200	added ('OK')	application/javascript	etag:%221f6c-59b5de4983f40-gzip%22	https://preview.colorlib.com/theme/startup2/js/waypoints.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/waypoints.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:36	1067/1067	---M-Z	200	added ('OK')	application/javascript	etag:%2242b-59b5de3f06680-gzip%22	https://preview.colorlib.com/theme/startup2/js/jquery.counterup.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/jquery.counterup.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:36	5594/5594	---M-Z	200	added ('OK')	application/javascript	etag:%2215da-59b5de3b35d80-gzip%22	https://preview.colorlib.com/theme/startup2/js/imagesloaded.pkgd.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/imagesloaded.pkgd.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:36	1856/1856	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e71-59b5de479bac0-gzip%22	https://preview.colorlib.com/theme/startup2/js/scrollIt.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/scrollIt.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:36	2035/2035	---M-Z	200	added ('OK')	application/javascript	etag:%227f3-59b5de41e2d40-gzip%22	https://preview.colorlib.com/theme/startup2/js/jquery.scrollUp.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/jquery.scrollUp.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:36	8415/8415	---M-Z	200	added ('OK')	application/javascript	etag:%2220df-59b5de4a78180-gzip%22	https://preview.colorlib.com/theme/startup2/js/wow.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/wow.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:37	2942/2942	---M-Z	200	added ('OK')	application/javascript	etag:%22b7e-59b5de44bf400-gzip%22	https://preview.colorlib.com/theme/startup2/js/nice-select.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/nice-select.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:37	8415/8415	---M-Z	200	added ('OK')	application/javascript	etag:%2220df-59b5de41e2d40-gzip%22	https://preview.colorlib.com/theme/startup2/js/jquery.slicknav.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/jquery.slicknav.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:37	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-59b5de3ffa8c0-gzip%22	https://preview.colorlib.com/theme/startup2/js/jquery.magnific-popup.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/jquery.magnific-popup.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:37	453/453	---MCZ	200	added ('OK')	application/javascript	etag:W/%222f8-59b5de46a7880-gzip%22	https://preview.colorlib.com/theme/startup2/js/plugins.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/plugins.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:38	177487/177487	---M-Z	200	added ('OK')	application/javascript	etag:%222b54f-59b5de3c29fc0-gzip%22	https://preview.colorlib.com/theme/startup2/js/gijgo.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/gijgo.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:38	1514/1514	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c24-59b5de3a41b40-gzip%22	https://preview.colorlib.com/theme/startup2/js/contact.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/contact.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:38	4820/4820	---M-Z	200	added ('OK')	application/javascript	etag:%2212d4-59b5de3e12440-gzip%22	https://preview.colorlib.com/theme/startup2/js/jquery.ajaxchimp.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/jquery.ajaxchimp.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:38	18816/18816	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a087-59b5de3ffa8c0-gzip%22	https://preview.colorlib.com/theme/startup2/js/jquery.form.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/jquery.form.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:39	21068/21068	---M-Z	200	added ('OK')	application/javascript	etag:%22524c-59b5de43cb1c0-gzip%22	https://preview.colorlib.com/theme/startup2/js/jquery.validate.min.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/jquery.validate.min.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:39	457/457	---MCZ	200	added ('OK')	application/javascript	etag:W/%224ce-59b5de43cb1c0-gzip%22	https://preview.colorlib.com/theme/startup2/js/mail-script.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/mail-script.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:39	4405/4405	---MCZ	200	added ('OK')	application/javascript	etag:W/%2222b2-59b5de44bf400-gzip%22	https://preview.colorlib.com/theme/startup2/js/main.js	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/js/main.js	(from https://preview.colorlib.com/theme/startup2/)
21:18:40	98736/98736	---MC-	200	added ('OK')	application/javascript	date:Mon,%2028%20Dec%202020%2012:00:00%20GMT	https://www.googletagmanager.com/gtag/js?id=UA-23581568-13	C:/xampp/htdocs/TDS3/TDS3/www.googletagmanager.com/gtag/jsa055	(from https://preview.colorlib.com/theme/startup2/)
21:18:40	283/283	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2014:18:40%20GMT	https://preview.colorlib.com/theme/startup2/css/owl.video.play.png	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/css/owl.video.play.png	(from https://preview.colorlib.com/theme/startup2/css/owl.carousel.min.css)
21:18:42	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-59b5de18e0c80%22	https://preview.colorlib.com/theme/startup2/fonts/fontawesome-webfont.eot?v=4.7.0	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/fontawesome-webfont3e6e.eot	(from https://preview.colorlib.com/theme/startup2/css/font-awesome.min.css)
21:18:42	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-59b5de18e0c80%22	https://preview.colorlib.com/theme/startup2/fonts/fontawesome-webfont.eot?	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/fontawesome-webfontd41d.eot	(from https://preview.colorlib.com/theme/startup2/css/font-awesome.min.css)
21:18:42	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-59b5de1bbd340%22	https://preview.colorlib.com/theme/startup2/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/fontawesome-webfont3e6e.woff2	(from https://preview.colorlib.com/theme/startup2/css/font-awesome.min.css)
21:18:43	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-59b5de1bbd340%22	https://preview.colorlib.com/theme/startup2/fonts/fontawesome-webfont.woff?v=4.7.0	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/fontawesome-webfont3e6e.woff	(from https://preview.colorlib.com/theme/startup2/css/font-awesome.min.css)
21:18:43	165548/165548	---MCZ	200	added ('OK')	font/ttf	etag:W/%22286ac-59b5de1ac9100%22	https://preview.colorlib.com/theme/startup2/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/fontawesome-webfont3e6e.ttf	(from https://preview.colorlib.com/theme/startup2/css/font-awesome.min.css)
21:18:43	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c7db-59b5de1ac9100%22	https://preview.colorlib.com/theme/startup2/fonts/fontawesome-webfont.svg?v=4.7.0	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/fontawesome-webfont3e6e.svg	(from https://preview.colorlib.com/theme/startup2/css/font-awesome.min.css)
21:18:43	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-59b5de226a300%22	https://preview.colorlib.com/theme/startup2/fonts/themify.eot?-fvbane	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/themify9f24.eot	(from https://preview.colorlib.com/theme/startup2/css/themify-icons.css)
21:18:44	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-59b5de226a300%22	https://preview.colorlib.com/theme/startup2/fonts/themify.eot?	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/themifyd41d.eot	(from https://preview.colorlib.com/theme/startup2/css/themify-icons.css)
21:18:44	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22db2c-59b5de25469c0%22	https://preview.colorlib.com/theme/startup2/fonts/themify.woff?-fvbane	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/themify9f24.woff	(from https://preview.colorlib.com/theme/startup2/css/themify-icons.css)
21:18:44	78584/78584	---MCZ	200	added ('OK')	font/ttf	etag:W/%22132f8-59b5de235e540%22	https://preview.colorlib.com/theme/startup2/fonts/themify.ttf?-fvbane	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/themify9f24.ttf	(from https://preview.colorlib.com/theme/startup2/css/themify-icons.css)
21:18:45	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223931d-59b5de263ac00%22	https://preview.colorlib.com/theme/startup2/fonts/themify.svg?-fvbane	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/themify9f24.svg	(from https://preview.colorlib.com/theme/startup2/css/themify-icons.css)
21:18:45	3646/3646	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22e3e-59b5de1510380%22	https://preview.colorlib.com/theme/startup2/fonts/Flaticon.eot	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/Flaticon.eot	(from https://preview.colorlib.com/theme/startup2/css/flaticon.css)
21:18:46	3646/3646	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22e3e-59b5de1510380%22	https://preview.colorlib.com/theme/startup2/fonts/Flaticon.eot?	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/Flaticond41d.eot	(from https://preview.colorlib.com/theme/startup2/css/flaticon.css)
21:18:46	1796/1796	---M--	200	added ('OK')	font/woff2	etag:%22704-59b5de18e0c80%22	https://preview.colorlib.com/theme/startup2/fonts/Flaticon.woff2	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/Flaticon.woff2	(from https://preview.colorlib.com/theme/startup2/css/flaticon.css)
21:18:46	2364/2364	---M--	200	added ('OK')	font/woff	etag:%2293c-59b5de17eca40%22	https://preview.colorlib.com/theme/startup2/fonts/Flaticon.woff	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/Flaticon.woff	(from https://preview.colorlib.com/theme/startup2/css/flaticon.css)
21:18:47	3468/3468	---MCZ	200	added ('OK')	font/ttf	etag:W/%22d8c-59b5de16f8800%22	https://preview.colorlib.com/theme/startup2/fonts/Flaticon.ttf	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/Flaticon.ttf	(from https://preview.colorlib.com/theme/startup2/css/flaticon.css)
21:18:48	18641/18641	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2248d1-59b5de16045c0%22	https://preview.colorlib.com/theme/startup2/fonts/Flaticon.svg	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/Flaticon.svg	(from https://preview.colorlib.com/theme/startup2/css/flaticon.css)
21:18:48	441/441	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2014:18:48%20GMT	https://preview.colorlib.com/theme/startup2/css/Flaticon.svg	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/css/Flaticon.svg	(from https://preview.colorlib.com/theme/startup2/css/flaticon.css)
21:18:48	6828/6828	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221aac-59b5de1da57c0%22	https://preview.colorlib.com/theme/startup2/fonts/gijgo-material.eot?235541	C:/xampp/htdocs/TDS3/TDS3/preview.colorlib.com/theme/startup2/fonts/gijgo-materialba15.eot	(from https://preview.colorlib.com/theme/startup2/css/gijgo.css)
